arbiter,权威人士，泰斗,['ɑ:bitə],n.
arbitrary,专横的，不理智的,['ɑ:bitrəri],a.
arbitrate,仲裁，公断,['ɑ:bitreit],v.
arboreal,树木的,[ɑ:'bɔ:riəl],a.
arboretum,植物园,[ˌɑ:bə'ri:təm],n.
arcane,神秘的，秘密的,[ɑ:'kein],a.
arch,使成拱形,[ɑ:tʃ],n.
archaeology,考古学,[ˌɑ:ki'ɔlədʒi],n.
archer,弓箭手，射手,['ɑ:tʃə],n.
archetype,原型；典型例子,['ɑ:kitaip],n.
archipelago,群岛,[ˌɑ:ki'peliɡəu],n.
architect,建筑师,['ɑ:kitekt],n.
archive,档案室,['ɑ:kaiv],n.
arctic,北极的；极寒的,['ɑ:ktik],a.
ardent,热心的，热烈的,['ɑ:dənt],a.
arena,(角斗的)竞技场,[ə'ri:nə],n.
argot,隐语，黑话,['ɑ:ɡəu],n.
aria,独唱曲，咏叹调,['ɑ:riə],n.
arid,干旱的；枯燥的,['ærid],a.
aristocracy,贵族；贵族政府，贵族统治,[ˌæris'tɔkrəsi],n.
armada,舰队,[ɑ:'mɑ:də],n.
armistice,休战，停战,['ɑ:mistis],n.
armory,军械库,['ɑ:məri],n.
aroma,芳香，香气,[ə'rəumə],n.
aromatic,芬芳的，芳香的,[ˌærəu'mætik],a.
arouse,唤醒；激发,[ə'rauz],v.
arraign,传讯; 指责,[ə'rein],v.
arrant,完全的，彻底的；极坏的,['ærənt],a.
array,陈列；大批,[ə'rei],v.
arrest,依法逮捕；阻止，抑制,[ə'rest],v.
arresting,显著的，引人注意的,[ə'restiŋ],a.
arrhythmic,无节奏的；不规则的,[ə'riðmik],a.
arrogance,傲慢，自大,['ærəɡəns],n.
arrogant,傲慢的，自大的,['ærəɡənt],a.
arrogate,冒称具有„权利，霸占,['ærəuɡeit],v.
arroyo,干涸的河床；小河,[ə'rɔiəu],n.
arsenal,军械库,['ɑ:sinl],n.
arson,纵火，放火,['ɑ:sn],n.
artery,动脉，命脉,['ɑ:təri],n.
arthritis,关节炎,[ɑ:'θraitis],n.
articulate,清楚说话；连接,[ɑ:'tikjulit],v.
artifact,人工制品,['ɑ:tifækt],n.
artifacts,史前古器物,['ɑ:tifæks],n.
artifice,巧办法；诡计,['ɑ:tifis],n.
artificial,人造的，假的,[ˌɑ:ti'fiʃəl],a.
artillery,大炮; 炮兵,[ɑ:'tiləri],n.
artistry,艺术技巧,['ɑ:tistri],n.
artless,粗俗的；自然的,['ɑ:tlis],a.
ascendancy,统治权，支配力量,[ə'sendənsi],n.
ascetic,苦行者,[ə'setik],a.
ascribe,归功于；归咎于,[əs'kraib],v.
aseptic,洁净的；无菌的,[æ'septik],a.
asinine,愚笨的,['æsinain],a.
askance,侧目而视，瞟,[ə'skæns],adv.
askew,歪斜，弯曲,[əs'kju:],a.
asparagus,asparagus [əs'pærəɡəs] [植]芦笋，龙须菜(可作蔬菜),[əs'pærəɡəs],
aspect,(问题等的)方面；面貌，外表,['æspekt],n.
aspen,白杨,['æspən],n.
asperity,严酷；粗鲁,[æs'periti],n.
aspersion,诽谤，中伤,[əs'pə:ʃən],n.
asphalt,沥青,['æsfælt],n.
asphyxia,窒息,[æs'fiksiə],n.
asphyxiate,(使)无法呼吸，窒息而死,[æs'fiksieit],v.
aspirant,有抱负者,[əs'paiərənt],n.
aspiration,抱负，热望,[ˌæspə'reiʃən],n.
aspire,向往，有志于,[əs'paiə],v.
assail,(评论)抨击；猛攻,[ə'seil],v.
assault,突然袭击；猛袭,[ə'sɔ:lt],n.
assay,试验，测定,[ə'sei],v.
assemble,集合，聚集；装配,[ə'sembl],v.
assent,同意，赞成,[ə'sent],v.
assert,断言，主张,[ə'sə:t],v.
assertive,过分自信的；有进取心的,[ə'sə:tiv],a.
assertiveness,过分自信,[ə'sə:tivnis],n.
assess,确定，评定；估计„的质量,[ə'ses],v.
assessment,估计，评价,[ə'sesmənt],n.
asset,财产；优点，长处，可取之处,['æset],n.
assiduous,勤勉的；专心的,[ə'sidjuəs],a.
assimilate,同化；吸收,[ə'simileit],v.
associate,将人或事物联系起来,[ə'səuʃieit],a.
assoil,赦免，释放，补偿，赎,[ə'sɔil],v.
assorted,混杂的,[ə'sɔ:tid],a.
assuage,缓和，减轻,[ə'sweidʒ],v.
assume,假定；承担,[ə'sju:m],v.
assumption,设想；夺取,[ə'sʌmpʃən],n.
assure,向某人保证，确信,[ə'ʃuə],v.
