treasurer,司库ˌ财务员ˌ出纳员,['treʒərə],n.
treatise,(专题)论文,['tri:tiz],n.
treaty,(国与国之间的)条约；(人与人之间的)协议,['tri:ti],n.
trek,艰苦跋涉,[trek],v.
tremendous,惊人的；巨大的；极好的,[tri'mendəs],a.
tremor,震动，地震,['tremə],n.
tremulous,颤动的，不安的,['tremjuləs],a.
trench,沟，壕沟,[trentʃ],n.
trenchant,(言论，论据)一针见血的，犀利的,['trentʃənt],a.
trend,趋势，倾向,[trend],v.
trepidation,恐惧，惶恐,[ˌtrepi'deiʃən],n.
trespass,侵犯，闯入私人领地,['trespəs],v.
tresses,(复数)女人的长发,[ˈtresiz],n.
tribulation,苦难，灾难,[ˌtribju'leiʃən],n.
tribunal,法庭，裁判所,[trai'bju:nl],n.
tributary,支流(的)；进贡(的),['tribjutəri],n.
tribute,赞辞；贡物，贡品,['tribju:t],n.
trickery,欺骗，诡计,['trikəri],n.
trickle,细流,['trikl],v.
trident,三叉戟；三叉鱼叉,['traidənt],n.
trifle,微不足道的琐事,['traifl],n.
trigger,引发，导致,['triɡə],n.
trilogy,(小说或戏剧)三部曲,['trilədʒi],n.
trim,井井有条的,[trim],v.
trinket,小装饰品；不值钱的珠宝,['triŋkit],n.
trio,三重奏，三重唱；三人小组,['tri:əu],n.
tripod,画架，三脚架,['traipɔd],n.
trite,陈腐的，陈词滥调的,[trait],a.
triumph,凯旋，胜利，欢欣,['traiəmf],v.
trivia,琐事，无价值之物,['trivjə],n.
trivial,琐细的，不重要的,['triviəl],a.
troll,钓鱼；兴高采烈地唱,[trəul],v.
trophy,奖品，战利品,['trəufi],n.
trounce,痛击，彻底地打败,[trauns],v.
troupe,歌唱团，剧团,[tru:p],n.
trowel,泥刀，小铲子,['trauəl],n.
truancy,逃学，旷课,['tru:ənsi],n.
truant,逃学者，逃避者,['tru:ənt],a.
truce,停战，休战(协定),[tru:s],n.
truculent,残暴的，凶狠的,['trʌkjulənt],a.
trudge,跋涉，吃力地走,[trʌdʒ],v.
truism,自明之理，真理,['tru:izm],n.
trumpery,中看不中用的,['trʌmpəri],a.
trumpet,喇叭，小号,['trʌmpit],n.
truncate,把(某物)截短，去尾,['trʌŋkeit],v.
trunk,树干；大衣箱,[trʌŋk],n.
truss,桁架，支架；干草的一捆,[trʌs],n.
trustworthy,值得信赖的，可靠的,['trʌstˌwə:ði],a.
tuber,(植物)块茎，球根,['tju:bə],n.
tumble,突然跌倒；突然下跌，倒塌,['tʌmbl],v.
tumid,肿起的，肿胀的,['tju:mid],a.
tumult,乱哄哄，骚乱(声),['tju:mʌlt],n.
tundra,冻原，苔原,['tʌndrə],n.
turbulent,导致动乱的；骚乱的,['tə:bjulənt],a.
tureen,有盖的汤碗,[tə'ri:n],n.
turgid,浮肿的，肿胀的；(贬)(文，语言)浮夸的,['tə:dʒid],a.
turmoil,混乱，骚乱,['tə:mɔil],n.
turncoat,背叛者，变节者,['tə:nkəut],n.
turpitude,邪恶，卑鄙(行为),['tə:pitju:d],n.
turquoise,蓝绿的,['tə:kwɔiz],n.
turret,塔楼，角塔,['tʌrit],n.
tusk,(象)长牙,[tʌsk],n.
tussle,扭打，搏斗；争辩,['tʌsl],v.
tutelage,监护，指导,['tju:tilidʒ],n.
tutor,辅导,['tju:tə],n.
tuxedo,无尾礼服(半正式晚礼服),[tʌk'si:dəu],n.
twaddle,胡说八道，瞎扯,['twɔdl],n.
tweak,扭ˌ拧，揪；调节，微调,[twi:k],v.
twig,小枝，嫩枝,[twiɡ],n.
twinge,(生理，心理上的)剧痛,[twindʒ],n.
tycoon,有钱有势的企业家ˌ大亨,[tai'ku:n],n.
typhoon,台风,[tai'fu:n],n.
typo,排印错误,['taipəu],n.
typographical,印刷上的,[ˌtaipə'ɡræfikəl],a.
tyranny,暴政，专制统治；暴行,['tirəni],n.
tyrant,暴君,['taiərənt],n.
tyro,新手,['taiərəu],n.
ubiquitous,无所不在的,[ju:'bikwitəs],a.
ugly,难看的，可怕的,['ʌɡli],a.
ulcer,溃疡；腐烂物,['ʌlsə],n.
ulcerate,溃烂，生恶疮,['ʌlsəreit],v.
ulterior,较晚的，较远的；不可告人的,[ʌl'tiəriə],a.
ultimate,最后的,['ʌltimit],a.
ultramundane,超俗的，世界之外的,[ˌʌltrə'mʌndein],a.
umbrage,不快，感到受了侮辱或冒犯,['ʌmbridʒ],n.
umpire,对„进行仲裁,['ʌmpaiə],n.
unaffected,自然的，不矫揉造作的,[ˌʌnə'fektid],a.
unanimous,全体意见一致的,[ju(:)'næniməs],a.
unassuming,不摆架子的，不造作的,['ʌnə'sju:miŋ],a.
unbecoming,不合身的；不得体的，不适当的,['ʌnbi'kʌmiŋ],a.
unbend,弄直；放松，变得随便,['ʌn'bend],v.
unbidden,未经邀请的,[ˌʌn'bidn],a.
unbosom,倾诉，吐露心事,[ˌʌn'buzəm],v.
unbridled,放纵的,[ˌʌn'braidld],a.
uncanny,不可思议的，异乎寻常的,[ʌn'kæni],a.
uncommitted,不受约束的；不承担责任的,['ʌnkə'mitid],a.
unconscionable,无节制的，过度的，不合理的,[ʌn'kɔnʃənəbl],a.
